50/50 H2O/SiO2 EOS table for planetary interior model (WITH phase equilibrium), 51 temps, 147 densities
***UvA version, Allona Vazan***  June 2018 ***
units:    1 keV = 1.1605e+7 Kelvin; 1 jrk = 1.e+16 erg
          1 jrk/cc = 1.e+4 Mbar

 lgT(Kev)  lgro          log P(jrk/cc)              u(jrk/g)                 s(jrk/g-keV)
-2.70   -11.30    -1.562939206640717E+01     4.260574757426542E-04     7.009641547959975E-01
-2.70   -11.20    -1.553099165063118E+01     4.218934886104661E-04     6.932298187695816E-01
-2.70   -11.10    -1.543260965922276E+01     4.177419820273967E-04     6.855195452371563E-01
-2.70   -11.00    -1.533424634866213E+01     4.135967038793230E-04     6.778330164341329E-01
-2.70   -10.90    -1.523590220642972E+01     4.094646650192303E-04     6.701710698251631E-01
-2.70   -10.80    -1.513757765379999E+01     4.053334418611094E-04     6.625332788743367E-01
-2.70   -10.70    -1.503927321383894E+01     4.012172578141134E-04     6.549201353388892E-01
-2.70   -10.60    -1.494098936739659E+01     3.971084578012351E-04     6.473317165699208E-01
-2.70   -10.50    -1.484272664183620E+01     3.930074436075145E-04     6.397685135871145E-01
-2.70   -10.40    -1.474448549362577E+01     3.889158402645883E-04     6.322303592735319E-01
-2.70   -10.30    -1.464626664207699E+01     3.848351453458635E-04     6.247182170537821E-01
-2.70   -10.20    -1.454807041752781E+01     3.807639917810889E-04     6.172315382198530E-01
-2.70   -10.10    -1.444989764091504E+01     3.767004182694542E-04     6.097708531860941E-01
-2.70   -10.00    -1.435174884826015E+01     3.726468836751604E-04     6.023366131578342E-01
-2.70    -9.90    -1.425362467040333E+01     3.686037147671115E-04     5.949286687930440E-01
-2.70    -9.80    -1.415552582413359E+01     3.645696498242801E-04     5.875476908033265E-01
-2.70    -9.70    -1.405745291513136E+01     3.605459388818300E-04     5.801936925174522E-01
-2.70    -9.60    -1.395940685571846E+01     3.565309945040280E-04     5.728668079445973E-01
-2.70    -9.50    -1.386138838039223E+01     3.525278187108946E-04     5.655677296160712E-01
-2.70    -9.40    -1.376339816526751E+01     3.485338845230651E-04     5.582962484266477E-01
-2.70    -9.30    -1.366543716592597E+01     3.445504950665383E-04     5.510530910131649E-01
-2.70    -9.20    -1.356750618242264E+01     3.405766504107762E-04     5.438380711769565E-01
-2.70    -9.10    -1.346960623200264E+01     3.366144543080180E-04     5.366519371178476E-01
-2.70    -9.00    -1.337173823241268E+01     3.326630729318174E-04     5.294951416317628E-01
-2.70    -8.90    -1.327390323173132E+01     3.287213931186300E-04     5.223672253715076E-01
-2.70    -8.80    -1.317610224073913E+01     3.247919965746133E-04     5.152693538999547E-01
-2.70    -8.70    -1.307833639017957E+01     3.208731866042324E-04     5.082016437843467E-01
-2.70    -8.60    -1.298060683188342E+01     3.169655814303347E-04     5.011638903644076E-01
-2.70    -8.50    -1.288291483075660E+01     3.130691857937321E-04     4.941570435712098E-01
-2.70    -8.40    -1.278526167928690E+01     3.091849585073375E-04     4.871815876920820E-01
-2.70    -8.30    -1.268764868160780E+01     3.053119293749725E-04     4.802372272843439E-01
-2.70    -8.20    -1.259007726833730E+01     3.014505575954285E-04     4.733247741515441E-01
-2.70    -8.10    -1.249254896254098E+01     2.976016583959939E-04     4.664447954941845E-01
-2.70    -8.00    -1.239506537066475E+01     2.937645740685786E-04     4.595973958301995E-01
-2.70    -7.90    -1.229762807977677E+01     2.899395603665863E-04     4.527829446918021E-01
-2.70    -7.80    -1.220023890673889E+01     2.861274626866870E-04     4.460021905070401E-01
-2.70    -7.70    -1.210289964580013E+01     2.823280065367512E-04     4.392556395440295E-01
-2.70    -7.60    -1.200561226746824E+01     2.785410077972223E-04     4.325430787088591E-01
-2.70    -7.50    -1.190837879270445E+01     2.747674274608981E-04     4.258658728389395E-01
-2.70    -7.40    -1.181120141680884E+01     2.710069661653381E-04     4.192239723769866E-01
-2.70    -7.30    -1.171408243425262E+01     2.672597321051000E-04     4.126178675478414E-01
-2.70    -7.20    -1.161702415838749E+01     2.635259954695080E-04     4.060482818094082E-01
-2.70    -7.10    -1.152002926240407E+01     2.598064277722539E-04     3.995159339306978E-01
-2.70    -7.00    -1.142310035948984E+01     2.561005797639202E-04     3.930209960899280E-01
-2.70    -6.90    -1.132624033982072E+01     2.524091545091549E-04     3.865643874977399E-01
-2.70    -6.80    -1.122945213183096E+01     2.487322345361891E-04     3.801466652495220E-01
-2.70    -6.70    -1.113273882487489E+01     2.450698245196964E-04     3.737682437958508E-01
-2.70    -6.60    -1.103610384369745E+01     2.414225911649257E-04     3.674300854964072E-01
-2.70    -6.50    -1.093955059097618E+01     2.377905884443736E-04     3.611327490283698E-01
-2.70    -6.40    -1.084308271944732E+01     2.341742887842210E-04     3.548769848169601E-01
-2.70    -6.30    -1.074670404265498E+01     2.305737261977048E-04     3.486634868155105E-01
-2.70    -6.20    -1.065041845027677E+01     2.269893752079720E-04     3.424930257343812E-01
-2.70    -6.10    -1.055423020953359E+01     2.234215651191340E-04     3.363664511701603E-01
-2.70    -6.00    -1.045814355544440E+01     2.198708312616168E-04     3.302847180813998E-01
-2.70    -5.90    -1.036216279155835E+01     2.163371730908230E-04     3.242483723532774E-01
-2.70    -5.80    -1.026629257856573E+01     2.128213620728408E-04     3.182584900696050E-01
-2.70    -5.70    -1.017053743489541E+01     2.093239103037155E-04     3.123184373296187E-01
-2.70    -5.60    -1.007490199300683E+01     2.058451348328211E-04     3.065861200069901E-01
-2.70    -5.50    -9.979390955776811E+00     2.023855797696471E-04     3.005796562278666E-01
-2.70    -5.40    -9.884008818531152E+00     1.989460091624188E-04     2.947842438925041E-01
-2.70    -5.30    -9.788760056474050E+00     1.955270672749361E-04     2.890422080600736E-01
-2.70    -5.20    -9.693648986699355E+00     1.921293511223289E-04     2.833528147331922E-01
-2.70    -5.10    -9.598679536161988E+00     1.887537909907797E-04     2.777174054934470E-01
-2.70    -5.00    -9.503855281649397E+00     1.854011900982106E-04     2.721371695426832E-01
-2.70    -4.90    -9.409179362759694E+00     1.820724124901868E-04     2.666133092297581E-01
-2.70    -4.80    -9.314654269154147E+00     1.787685301668362E-04     2.611471139087719E-01
-2.70    -4.70    -9.220281698782777E+00     1.754906555653528E-04     2.557398963881288E-01
-2.70    -4.60    -9.126062626249034E+00     1.722399839306295E-04     2.503929459904263E-01
-2.70    -4.50    -9.031996912938876E+00     1.690177456970544E-04     2.451075702067489E-01
-2.70    -4.40    -8.938083311113985E+00     1.658252527186946E-04     2.398850768670968E-01
-2.70    -4.30    -8.844319370508801E+00     1.626639827738238E-04     2.347267235258852E-01
-2.70    -4.20    -8.750701198044933E+00     1.595353138998510E-04     2.296337003763763E-01
-2.70    -4.10    -8.657223435383314E+00     1.564408459793705E-04     2.246073387733096E-01
-2.70    -4.00    -8.563879056055740E+00     1.533821477644590E-04     2.196487118818511E-01
-2.70    -3.90    -8.470659393648951E+00     1.503608500069163E-04     2.147657946357321E-01
-2.70    -3.80    -8.377554026088927E+00     1.473786019512346E-04     2.098528154496072E-01
-2.70    -3.70    -8.284550507073074E+00     1.444370599147671E-04     2.049815958770687E-01
-2.70    -3.60    -8.191634605059818E+00     1.415378842064171E-04     2.005394381216988E-01
-2.70    -3.50    -8.098789990794353E+00     1.386826677175398E-04     1.959056618872666E-01
-2.70    -3.40    -8.005998379685440E+00     1.358730659121737E-04     1.913722887458022E-01
-2.70    -3.30    -7.913239233796176E+00     1.331105747419292E-04     1.869117011662415E-01
-2.70    -3.20    -7.820490000548936E+00     1.303966617729590E-04     1.825239797634047E-01
-2.70    -3.10    -7.727725742117237E+00     1.277326720478617E-04     1.782090334096633E-01
-2.70    -3.00    -7.634919072280985E+00     1.251198945715503E-04     1.739665753872169E-01
-2.70    -2.90    -7.542040175489801E+00     1.225596052108412E-04     1.697961322698639E-01
-2.70    -2.80    -7.449056281763387E+00     1.200527432108293E-04     1.656968445433066E-01
-2.70    -2.70    -7.355931398950483E+00     1.176003558890193E-04     1.616677939272670E-01
-2.70    -2.60    -7.262626000298246E+00     1.152032918665623E-04     1.577077639039221E-01
-2.70    -2.50    -7.169096169727455E+00     1.128623363981005E-04     1.538152598267823E-01
-2.70    -2.40    -7.075292832902619E+00     1.105781350111974E-04     1.499884568886427E-01
-2.70    -2.30    -6.981160549897073E+00     1.083513988835539E-04     1.462253732401589E-01
-2.70    -2.20    -6.886635961369434E+00     1.061827960766168E-04     1.425237099200537E-01
-2.70    -2.10    -6.791646072827406E+00     1.040730532052941E-04     1.388808089264153E-01
-2.70    -2.00    -6.696105698029855E+00     1.020229629695650E-04     1.352936413195954E-01
-2.70    -1.90    -6.599915752150748E+00     1.000335901166500E-04     1.317588938534614E-01
-2.70    -1.80    -6.502961670682257E+00     9.810628765426462E-05     1.282727666944463E-01
-2.70    -1.70    -6.405113804419087E+00     9.624271693130758E-05     1.248309666449045E-01
-2.70    -1.60    -6.306231831739572E+00     9.444483972988498E-05     1.214285707662443E-01
-2.70    -1.50    -6.206174574094288E+00     9.271499018375994E-05     1.180601119287523E-01
-2.70    -1.40    -6.104817467155276E+00     9.105523910805840E-05     1.147192183282008E-01
-2.70    -1.30    -6.002078291132842E+00     8.946685974277736E-05     1.113986070177039E-01
-2.70    -1.20    -5.897951773279097E+00     8.794944774693643E-05     1.080900456026838E-01
-2.70    -1.10    -5.792549597750396E+00     8.649925314028513E-05     1.047841839150399E-01
-2.70    -1.00    -5.686142672897463E+00     8.510757159715829E-05     1.014706784268837E-01
-2.70    -0.90    -5.579198040378889E+00     8.375873000695719E-05     9.813833905552771E-02
-2.70    -0.80    -5.472398870336241E+00     8.242865145967234E-05     9.477566650615893E-02
-2.70    -0.70    -5.366632641993414E+00     8.108426458487561E-05     9.137166536516539E-02
-2.70    -0.60    -5.262929277108435E+00     7.968304192372169E-05     8.791698790119527E-02
-2.70    -0.50    -5.162324423286140E+00     7.817536551527445E-05     8.440559918436252E-02
-2.70    -0.40    -5.065625215914858E+00     7.652170347611225E-05     8.083648364588039E-02
-2.70    -0.30    -4.973050156733443E+00     7.470553742708967E-05     7.721536487199612E-02
-2.70    -0.20    -4.883719635983853E+00     7.268253334165612E-05     7.355692813237558E-02
-2.70    -0.10    -4.794988065856780E+00     7.057622345659872E-05     6.988740573478888E-02
-2.70     0.00    -4.701967210227293E+00     6.849319783865618E-05     6.622986704802811E-02
-2.70     0.10    -4.597211828515132E+00     6.672317671838871E-05     6.263617057513346E-02
-2.70     0.20    -4.470047929265842E+00     6.565280735948915E-05     5.912676199359562E-02
-2.70     0.30    -4.307969040712464E+00     6.586835055036327E-05     5.572225923049683E-02
-2.70     0.40    -4.102907315462249E+00     6.826235134777523E-05     5.247074540578046E-02
-2.70     0.50    -3.861993149122077E+00     7.394255787301144E-05     4.936227861814065E-02
-2.70     0.60    -3.601253352682018E+00     8.445742436251318E-05     4.641579422394311E-02
-2.70     0.70    -3.335981152153267E+00     1.017705089370369E-04     4.362045930664788E-02
-2.70     0.80    -3.074564479783413E+00     1.284049258365918E-04     4.096184642815991E-02
-2.70     0.90    -2.820409326400761E+00     1.675552522469479E-04     3.842365711889685E-02
-2.70     1.00    -2.574711016042220E+00     2.228495879145388E-04     3.580798223774842E-02
-2.70     1.10    -2.336886969957270E+00     2.994142125324857E-04     3.324559889835379E-02
-2.70     1.20    -2.106527895830510E+00     4.033099626804330E-04     3.071408738108902E-02
-2.70     1.30    -1.882498312312534E+00     5.420988489631453E-04     2.829652392836352E-02
-2.70     1.40    -1.664155333713263E+00     7.247930060248877E-04     2.598878370259369E-02
-2.70     1.50    -1.450905006989709E+00     9.622380098609264E-04     2.377720339538815E-02
-2.70     1.60    -1.242189907598293E+00     1.267464037158173E-03     2.165086067152068E-02
-2.70     1.70    -1.037506623237508E+00     1.656080623687658E-03     1.960148316278970E-02
-2.70     1.80    -8.364085925388469E-01     2.146732392932253E-03     1.762344776406967E-02
-2.70     1.90    -6.385032677334275E-01     2.761636039618205E-03     1.571386142895814E-02
-2.70     2.00    -4.434472486356886E-01     3.527204332030408E-03     1.387271818338725E-02
-2.60   -12.60    -1.677189567284443E+01     6.423468974782150E-04     8.756345112739627E-01
-2.60   -12.50    -1.667323135639648E+01     6.366835707905126E-04     8.669833268666124E-01
-2.60   -12.40    -1.657458058025106E+01     6.310324290901936E-04     8.583550619576599E-01
-2.60   -12.30    -1.647594357559488E+01     6.253868133034707E-04     8.497485199162425E-01
-2.60   -12.20    -1.637732050431373E+01     6.197506166138657E-04     8.411642303815148E-01
-2.60   -12.10    -1.627871178035522E+01     6.141232040912433E-04     8.326021461769468E-01
-2.60   -12.00    -1.618011783024454E+01     6.085024858427171E-04     8.240620597518533E-01
-2.60   -11.90    -1.608153883250008E+01     6.028904592103933E-04     8.155446875348733E-01
-2.60   -11.80    -1.598297517438600E+01     5.972885435318120E-04     8.070503257590518E-01
-2.60   -11.70    -1.588442701194456E+01     5.916972509182410E-04     7.985784623880786E-01
-2.60   -11.60    -1.578589466208686E+01     5.861147458961311E-04     7.901302021859677E-01
-2.60   -11.50    -1.568737855862781E+01     5.805338398341443E-04     7.817051343696931E-01
-2.60   -11.40    -1.558887899074161E+01     5.749666240214381E-04     7.733043184120374E-01
-2.60   -11.30    -1.549039641817252E+01     5.694162093956001E-04     7.649272163095031E-01
-2.60   -11.20    -1.539193105467964E+01     5.638617286038653E-04     7.565740429589236E-01
-2.60   -11.10    -1.529348350822090E+01     5.583246104968590E-04     7.482456439093993E-01
-2.60   -11.00    -1.519505407098472E+01     5.527985799890168E-04     7.399411987647921E-01
-2.60   -10.90    -1.509664309880047E+01     5.472752579427797E-04     7.316617287522924E-01
-2.60   -10.80    -1.499825117862936E+01     5.417683730071914E-04     7.234067060639022E-01
-2.60   -10.70    -1.489987858019985E+01     5.362695873423647E-04     7.151774189759037E-01
-2.60   -10.60    -1.480152591767147E+01     5.307781115242974E-04     7.069731550044570E-01
-2.60   -10.50    -1.470319360293358E+01     5.252989632550851E-04     6.987943113870234E-01
-2.60   -10.40    -1.460488224493992E+01     5.198309788062138E-04     6.906419257246350E-01
-2.60   -10.30    -1.450659221521091E+01     5.143730696331000E-04     6.825152926427288E-01
-2.60   -10.20    -1.440832414607583E+01     5.089265770307373E-04     6.744154111644965E-01
-2.60   -10.10    -1.431007866747012E+01     5.034907448574727E-04     6.663421582711306E-01
-2.60   -10.00    -1.421185629328087E+01     4.980652665705822E-04     6.582954542121670E-01
-2.60    -9.90    -1.411365765280503E+01     4.926518195962997E-04     6.502765626254556E-01
-2.60    -9.80    -1.401548340378428E+01     4.872500093442565E-04     6.422844826332534E-01
-2.60    -9.70    -1.391733418738789E+01     4.818582659584909E-04     6.343202793316977E-01
-2.60    -9.60    -1.381921070315553E+01     4.764784432681385E-04     6.263842244588351E-01
-2.60    -9.50    -1.372111381002524E+01     4.711103801517669E-04     6.184763397015409E-01
-2.60    -9.40    -1.362304418872579E+01     4.657548329832571E-04     6.105971068939471E-01
-2.60    -9.30    -1.352500254047357E+01     4.604111453100086E-04     6.027467941239363E-01
-2.60    -9.20    -1.342698980771994E+01     4.550795290199994E-04     5.949257574994204E-01
