logT	 logRho		logP		u	s
 -1.40    -6.00    -8.946422751076231E+00     7.020895044615051E-03     5.583992024733090E-01
 -1.40    -5.90    -8.848866642219882E+00     6.920809029819166E-03     5.494174352833462E-01
 -1.40    -5.80    -8.751368680351625E+00     6.820653993526454E-03     5.404712730540598E-01
 -1.40    -5.70    -8.653931084421263E+00     6.720421137082263E-03     5.315614436149781E-01
 -1.40    -5.60    -8.556556404238943E+00     6.620122412955936E-03     5.226887358756506E-01
 -1.40    -5.50    -8.459247300960177E+00     6.519776174575167E-03     5.138542461743357E-01
 -1.40    -5.40    -8.362006726879230E+00     6.419376432110367E-03     5.050585087985500E-01
 -1.40    -5.30    -8.264837600985249E+00     6.318934044265873E-03     4.963027252547852E-01
 -1.40    -5.20    -8.167742987025887E+00     6.218461293591332E-03     4.875878944689564E-01
 -1.40    -5.10    -8.070726333364144E+00     6.117964638315958E-03     4.789150514827749E-01
 -1.40    -5.00    -7.973791164314079E+00     6.017453677044847E-03     4.702852561857926E-01
 -1.40    -4.90    -7.876941371174270E+00     5.916936398583382E-03     4.616995826227575E-01
 -1.40    -4.80    -7.780180770893341E+00     5.816424380181803E-03     4.531592167350171E-01
 -1.40    -4.70    -7.683513469394968E+00     5.715925358667409E-03     4.446653118748686E-01
 -1.40    -4.60    -7.586944060606193E+00     5.615451073369374E-03     4.362191267387139E-01
 -1.40    -4.50    -7.490477055925935E+00     5.515014580733607E-03     4.278219724778744E-01
 -1.40    -4.40    -7.394117565048077E+00     5.414627977007683E-03     4.194751327045839E-01
 -1.40    -4.30    -7.297870692775120E+00     5.314303119769626E-03     4.111800566891566E-01
 -1.40    -4.20    -7.201741856483396E+00     5.214055477466376E-03     4.029382431194309E-01
 -1.40    -4.10    -7.105736744439940E+00     5.113903099445758E-03     3.947513260303344E-01
 -1.40    -4.00    -7.009861244885040E+00     5.013860582867059E-03     3.866208136976956E-01
 -1.40    -3.90    -6.914121679737574E+00     4.913942151361393E-03     3.785482655479975E-01
 -1.40    -3.80    -6.818524350846651E+00     4.814171902298080E-03     3.705354935290761E-01
 -1.40    -3.70    -6.723075590631900E+00     4.714568245871045E-03     3.625843252771005E-01
 -1.40    -3.60    -6.627782112659809E+00     4.615153560954043E-03     3.546966536911291E-01
 -1.40    -3.50    -6.532650566798876E+00     4.515953911784322E-03     3.468743421691312E-01
 -1.40    -3.40    -6.437687687790373E+00     4.416993851310716E-03     3.391194681050566E-01
 -1.40    -3.30    -6.342899987977035E+00     4.318308105071882E-03     3.314342962343684E-01
 -1.40    -3.20    -6.248293809869348E+00     4.219928494112024E-03     3.236110448186211E-01
 -1.40    -3.10    -6.153875229059425E+00     4.121889277139079E-03     3.176535115546044E-01
 -1.40    -3.00    -6.059649610597023E+00     4.024232074838176E-03     3.109036969617021E-01
 -1.40    -2.90    -5.965621935927538E+00     3.926998463029990E-03     3.012664525672523E-01
 -1.40    -2.80    -5.871796538794814E+00     3.830232981340520E-03     2.941333919846420E-01
 -1.40    -2.70    -5.778176128823517E+00     3.733989903779899E-03     2.869151837356294E-01
 -1.40    -2.60    -5.684762630083100E+00     3.638324655140700E-03     2.797837075084143E-01
 -1.40    -2.50    -5.591556619339069E+00     3.543294785597739E-03     2.727414728533730E-01
 -1.40    -2.40    -5.498557070227203E+00     3.448962827722452E-03     2.657911764195012E-01
 -1.40    -2.30    -5.405760913658595E+00     3.355393305665184E-03     2.589353478051263E-01
 -1.40    -2.20    -5.313163220269919E+00     3.262651998107190E-03     2.521763588964417E-01
 -1.40    -2.10    -5.220756850937423E+00     3.170814659656916E-03     2.455168634810486E-01
 -1.40    -2.00    -5.128532253688652E+00     3.079954471222565E-03     2.389592114523640E-01
 -1.40    -1.90    -5.036477335636707E+00     2.990143432294351E-03     2.325054582977238E-01
 -1.40    -1.80    -4.944577165404937E+00     2.901457004499738E-03     2.261575833476304E-01
 -1.40    -1.70    -4.852813914066254E+00     2.813968152569760E-03     2.199173007772381E-01
 -1.40    -1.60    -4.761166489675585E+00     2.727752397330016E-03     2.137862174192235E-01
 -1.40    -1.50    -4.669610541944726E+00     2.642879295147304E-03     2.077654596516889E-01
 -1.40    -1.40    -4.578118037931343E+00     2.559417188131158E-03     2.018558156719976E-01
 -1.40    -1.30    -4.486656726018365E+00     2.477432654642230E-03     1.960578822265382E-01
 -1.40    -1.20    -4.395189405647822E+00     2.396985806388578E-03     1.903717660883285E-01
 -1.40    -1.10    -4.303673638037708E+00     2.318133129514108E-03     1.847971052049982E-01
 -1.40    -1.00    -4.212060404748676E+00     2.240929012571058E-03     1.793332090075257E-01
 -1.40    -0.90    -4.120292758879216E+00     2.165421062014348E-03     1.739788347753071E-01
 -1.40    -0.80    -4.028304718674746E+00     2.091656754418330E-03     1.687323827491162E-01
 -1.40    -0.70    -3.936019898865057E+00     2.019679193598642E-03     1.635916431083295E-01
 -1.40    -0.60    -3.843350846854039E+00     1.949525315736960E-03     1.585537314200413E-01
 -1.40    -0.50    -3.750199611441235E+00     1.881236062600528E-03     1.536154362572804E-01
 -1.40    -0.40    -3.656460852894919E+00     1.814850131359857E-03     1.487728305926902E-01
 -1.40    -0.30    -3.562028290910793E+00     1.750399806134129E-03     1.440212313413959E-01
 -1.40    -0.20    -3.466804871260036E+00     1.687917384524946E-03     1.393554927530847E-01
 -1.40    -0.10    -3.370717048092873E+00     1.627427527359826E-03     1.347697949788702E-01
 -1.40     0.00    -3.273730361135257E+00     1.568939211874235E-03     1.302577317534340E-01
 -1.40     0.10    -3.175861928979026E+00     1.512444006548194E-03     1.258125694898083E-01
 -1.40     0.20    -3.077184038804760E+00     1.457904638397256E-03     1.214272474562579E-01
 -1.40     0.30    -2.977813481123350E+00     1.405250289979404E-03     1.170946268326163E-01
 -1.40     0.40    -2.877883449288262E+00     1.354378797125420E-03     1.128077134853573E-01
 -1.40     0.50    -2.777499245732649E+00     1.305159987389708E-03     1.085597345131498E-01
 -1.40     0.60    -2.676684024191169E+00     1.257454127863057E-03     1.043441557967194E-01
 -1.40     0.70    -2.575322213468850E+00     1.211140721417458E-03     1.001545733825317E-01
 -1.40     0.80    -2.473108288861591E+00     1.166165780857576E-03     9.598485211308792E-02
 -1.40     0.90    -2.369504046430415E+00     1.122602131182604E-03     9.182898586960259E-02
 -1.40     1.00    -2.263708243961331E+00     1.080733596331751E-03     8.768145543940395E-02
 -1.40     1.10    -2.154643412420696E+00     1.041154629233716E-03     8.353760535285945E-02
 -1.40     1.20    -2.040970165045765E+00     1.004822451442078E-03     7.939445372230450E-02
 -1.40     1.30    -1.921146766715668E+00     9.747493043190643E-04     7.525197283088918E-02
 -1.40     1.40    -1.793551058651949E+00     9.507296725575361E-04     7.111470876818819E-02
 -1.40     1.50    -1.656679048329276E+00     9.387373527825123E-04     6.699323547857483E-02
 -1.40     1.60    -1.509409145193937E+00     9.440359980394404E-04     6.290576042541612E-02
 -1.40     1.70    -1.351250572193639E+00     9.735618873173970E-04     5.888150744837388E-02
 -1.40     1.80    -1.182410147840566E+00     1.037142395286303E-03     5.496055727381880E-02
 -1.40     1.90    -1.004008928642738E+00     1.146893467875110E-03     5.116762277597159E-02
 -1.40     2.00    -8.176379977056298E-01     1.319021029878710E-03     4.756988424240020E-02
 -1.30   -12.60    -1.469313501839864E+01     1.622171926176300E-02     1.217651229761423E+00
 -1.30   -12.50    -1.469193334946736E+01     1.622171926176300E-02     1.217254488390957E+00
 -1.30   -12.40    -1.469042525040778E+01     1.622171926176300E-02     1.216857747020491E+00
 -1.30   -12.30    -1.468853408240778E+01     1.622171926176300E-02     1.216461005650024E+00
 -1.30   -12.20    -1.468616489324885E+01     1.622171926176300E-02     1.216064264279558E+00
 -1.30   -12.10    -1.468320052159521E+01     1.622171926176300E-02     1.215667522909092E+00
 -1.30   -12.00    -1.467949714137176E+01     1.622171926176300E-02     1.215270781538626E+00
 -1.30   -11.90    -1.463333086145604E+01     1.617577710064940E-02     1.210429414218464E+00
 -1.30   -11.80    -1.453412373567315E+01     1.607250813699813E-02     1.199914352706654E+00
 -1.30   -11.70    -1.443492880653341E+01     1.596902879022474E-02     1.189401523524194E+00
 -1.30   -11.60    -1.433574061859736E+01     1.586470303473362E-02     1.178908381901912E+00
 -1.30   -11.50    -1.423656703083485E+01     1.576042711397934E-02     1.168413954687548E+00
 -1.30   -11.40    -1.413740171028996E+01     1.565537021090902E-02     1.157936148105188E+00
 -1.30   -11.30    -1.403825024218727E+01     1.555021830587641E-02     1.147461160339425E+00
 -1.30   -11.20    -1.393910855705916E+01     1.544457213884020E-02     1.136999652215880E+00
 -1.30   -11.10    -1.383997888276137E+01     1.533857004439972E-02     1.126547301978029E+00
 -1.30   -11.00    -1.374086211827706E+01     1.523229224440599E-02     1.116103543867745E+00
 -1.30   -10.90    -1.364175765142217E+01     1.512541976783884E-02     1.105668737233160E+00
 -1.30   -10.80    -1.354266544490381E+01     1.501826771882997E-02     1.095244647570434E+00
 -1.30   -10.70    -1.344358600749123E+01     1.491076941047594E-02     1.084831680501685E+00
 -1.30   -10.60    -1.334452020838653E+01     1.480281893922851E-02     1.074427419720076E+00
 -1.30   -10.50    -1.324546761895087E+01     1.469453362184883E-02     1.064034235402688E+00
 -1.30   -10.40    -1.314642874138179E+01     1.458586667235199E-02     1.053652731427343E+00
 -1.30   -10.30    -1.304740386359630E+01     1.447678569884622E-02     1.043282030927020E+00
 -1.30   -10.20    -1.294839371331017E+01     1.436729722559897E-02     1.032922419195146E+00
 -1.30   -10.10    -1.284939798041451E+01     1.425746586143069E-02     1.022574585361359E+00
 -1.30   -10.00    -1.275041721662128E+01     1.414726492936449E-02     1.012238573644690E+00
 -1.30    -9.90    -1.265145204767610E+01     1.403666929102596E-02     1.001914516203207E+00
 -1.30    -9.80    -1.255250282049049E+01     1.392567455020995E-02     9.916024509696910E-01
 -1.30    -9.70    -1.245356968081036E+01     1.381428934031481E-02     9.813025877942176E-01
 -1.30    -9.60    -1.235465306578523E+01     1.370252128033721E-02     9.710154167667541E-01
 -1.30    -9.50    -1.225575332706280E+01     1.359038952976417E-02     9.607412848453968E-01
 -1.30    -9.40    -1.215687092845548E+01     1.347788743508125E-02     9.504808053232043E-01
 -1.30    -9.30    -1.205800628016542E+01     1.336496732682029E-02     9.402337885555176E-01
 -1.30    -9.20    -1.195916001111647E+01     1.325165949687541E-02     9.300008411622824E-01
 -1.30    -9.10    -1.186033249300426E+01     1.313801582106471E-02     9.197824851341053E-01
 -1.30    -9.00    -1.176152391998626E+01     1.302395434126512E-02     9.095780484952756E-01
 -1.30    -8.90    -1.166273524398095E+01     1.290950711210391E-02     8.993881861804659E-01
 -1.30    -8.80    -1.156396693216446E+01     1.279470107889728E-02     8.892139297439401E-01
 -1.30    -8.70    -1.146521920181018E+01     1.267950488916832E-02     8.790552126701111E-01
 -1.30    -8.60    -1.136649293882727E+01     1.256394762811013E-02     8.689121454304667E-01
 -1.30    -8.50    -1.126778836405009E+01     1.244799774976907E-02     8.587855815652634E-01
 -1.30    -8.40    -1.116910639712697E+01     1.233167281149069E-02     8.486750593963402E-01
 -1.30    -8.30    -1.107044787883213E+01     1.221496160934548E-02     8.385809309351903E-01
 -1.30    -8.20    -1.097181310519529E+01     1.209789426479741E-02     8.285046949302639E-01
 -1.30    -8.10    -1.087320267991256E+01     1.198045184712474E-02     8.184459646389204E-01
 -1.30    -8.00    -1.077461763959898E+01     1.186263172173925E-02     8.084051331627724E-01
 -1.30    -7.90    -1.067605868150859E+01     1.174445200765964E-02     7.983831758434667E-01
 -1.30    -7.80    -1.057752655492436E+01     1.162591319262751E-02     7.883801519954236E-01
 -1.30    -7.70    -1.047902197015111E+01     1.150699168662611E-02     7.783958958263069E-01
 -1.30    -7.60    -1.038054586152090E+01     1.138770289943872E-02     7.684313361657187E-01
 -1.30    -7.50    -1.028209905871280E+01     1.126806931612824E-02     7.584873997929211E-01
 -1.30    -7.40    -1.018368276756336E+01     1.114806521584774E-02     7.485639569193406E-01
 -1.30    -7.30    -1.008529779068741E+01     1.102770509047190E-02     7.386614152508586E-01
 -1.30    -7.20    -9.986944961173451E+00     1.090699759002957E-02     7.287810011208021E-01
 -1.30    -7.10    -9.888625658859386E+00     1.078593166847649E-02     7.189223934490121E-01
 -1.30    -7.00    -9.790340913414742E+00     1.066452481491716E-02     7.090866618140104E-01
 -1.30    -6.90    -9.692092011789661E+00     1.054277168604470E-02     6.992742333677104E-01
 -1.30    -6.80    -9.593880125695362E+00     1.042067345601384E-02     6.894857378575552E-01
 -1.30    -6.70    -9.495706446220545E+00     1.029823657677616E-02     6.797214657031784E-01
 -1.30    -6.60    -9.397572401731990E+00     1.017546065328873E-02     6.699820881330155E-01
 -1.30    -6.50    -9.299479485479853E+00     1.005236088445601E-02     6.602688602683938E-01
 -1.30    -6.40    -9.201429246863695E+00     9.928925786690922E-03     6.505814337036654E-01
 -1.30    -6.30    -9.103423262004448E+00     9.805169542435545E-03     6.409210759478227E-01
 -1.30    -6.20    -9.005463204252177E+00     9.681095910940846E-03     6.312884970126522E-01
 -1.30    -6.10    -8.907550826437800E+00     9.556704455258278E-03     6.216840226487012E-01
 -1.30    -6.00    -8.809688099076112E+00     9.432007980527740E-03     6.121088309105792E-01
 -1.30    -5.90    -8.711877002361113E+00     9.307005472455984E-03     6.025636533752401E-01
 -1.30    -5.80    -8.614119601751550E+00     9.181703721898100E-03     5.930488226427617E-01
 -1.30    -5.70    -8.516417934469983E+00     9.056111820627237E-03     5.835654891243978E-01
 -1.30    -5.60    -8.418774436717660E+00     8.930227697446830E-03     5.741145231844456E-01
 -1.30    -5.50    -8.321191610424243E+00     8.804068972243177E-03     5.646970431446656E-01
 -1.30    -5.40    -8.223672155522495E+00     8.677642315827757E-03     5.553136249243563E-01
 -1.30    -5.30    -8.126218659209391E+00     8.550937296458873E-03     5.459649041426959E-01
 -1.30    -5.20    -8.028833997648011E+00     8.423977885221028E-03     5.366524669708688E-01
 -1.30    -5.10    -7.931521574946662E+00     8.296769999535455E-03     5.273769671237150E-01
 -1.30    -5.00    -7.834284497193372E+00     8.169321683631766E-03     5.181399708733498E-01
 -1.30    -4.90    -7.737126217064483E+00     8.041637676132864E-03     5.089420194997186E-01
 -1.30    -4.80    -7.640050482936596E+00     7.913732299969119E-03     4.997844162396293E-01
 -1.30    -4.70    -7.543061110826146E+00     7.785617740687250E-03     4.906685276367583E-01
 -1.30    -4.60    -7.446162270833688E+00     7.657293241773113E-03     4.815953258298680E-01
 -1.30    -4.50    -7.349358271429995E+00     7.528782828483740E-03     4.725664092259744E-01
 -1.30    -4.40    -7.252653923039911E+00     7.400091524159154E-03     4.635828314087869E-01
 -1.30    -4.30    -7.156054065990974E+00     7.271235643394642E-03     4.546462275378509E-01
 -1.30    -4.20    -7.059563652296325E+00     7.142229715213106E-03     4.457579931836364E-01
 -1.30    -4.10    -6.963188171136306E+00     7.013089034414177E-03     4.369196903978206E-01
 -1.30    -4.00    -6.866933510968788E+00     6.883832023451684E-03     4.281329817669178E-01
 -1.30    -3.90    -6.770805584096991E+00     6.754477093588267E-03     4.193994861610607E-01
 -1.30    -3.80    -6.674810426006095E+00     6.625044688987406E-03     4.107210519677976E-01
 -1.30    -3.70    -6.578954471923412E+00     6.495551690906216E-03     4.020993282568913E-01
 -1.30    -3.60    -6.483244456889818E+00     6.366028741260200E-03     3.935363842879190E-01
 -1.30    -3.50    -6.387687087853880E+00     6.236500485388174E-03     3.850342870902694E-01
 -1.30    -3.40    -6.292289418525800E+00     6.106997193246221E-03     3.765950929757551E-01
 -1.30    -3.30    -6.197058405368258E+00     5.977552937700399E-03     3.682209741262090E-01
 -1.30    -3.20    -6.102000972409905E+00     5.848205948891389E-03     3.596885360154713E-01
 -1.30    -3.10    -6.007123898804900E+00     5.718994249372670E-03     3.531606429796075E-01
 -1.30    -3.00    -5.912433800196037E+00     5.589965345318399E-03     3.457646619878877E-01
 -1.30    -2.90    -5.817937011032519E+00     5.461172493933266E-03     3.352401151164994E-01
 -1.30    -2.80    -5.723639233803952E+00     5.332667747743062E-03     3.274122850424748E-01
 -1.30    -2.70    -5.629545358444070E+00     5.204512899305605E-03     3.194811734379991E-01
 -1.30    -2.60    -5.535659434828051E+00     5.076775722055651E-03     3.116335090906680E-01
 -1.30    -2.50    -5.441984604796221E+00     4.949531294685841E-03     3.038722607187876E-01
 -1.30    -2.40    -5.348522727598509E+00     4.822860841165157E-03     2.962004436667108E-01
 -1.30    -2.30    -5.255273882471128E+00     4.696844486156239E-03     2.886210773104637E-01
 -1.30    -2.20    -5.162236586374694E+00     4.571578643347413E-03     2.811373019751304E-01
 -1.30    -2.10    -5.069407495298247E+00     4.447161138677646E-03     2.737520518626015E-01
 -1.30    -2.00    -4.976781042308807E+00     4.323692651700971E-03     2.664683036008799E-01
 -1.30    -1.90    -4.884349163280152E+00     4.201278077628707E-03     2.592889601336276E-01
 -1.30    -1.80    -4.792101136810329E+00     4.080028652116270E-03     2.522168096575746E-01
 -1.30    -1.70    -4.700023594766523E+00     3.960056242873713E-03     2.452543900175309E-01
 -1.30    -1.60    -4.608100029568427E+00     3.841473315107446E-03     2.384040282044702E-01
 -1.30    -1.50    -4.516310672964853E+00     3.724389279196779E-03     2.316678572890991E-01
 -1.30    -1.40    -4.424632288765847E+00     3.608919843309554E-03     2.250477186617999E-01
 -1.30    -1.30    -4.333037465928108E+00     3.495172650607075E-03     2.185450369543694E-01
 -1.30    -1.20    -4.241494292225249E+00     3.383251003713116E-03     2.121608439626398E-01
 -1.30    -1.10    -4.149966101089476E+00     3.273255746210781E-03     2.058957778892278E-01
 -1.30    -1.00    -4.058409944214044E+00     3.165284933508079E-03     1.997501120940673E-01
 -1.30    -0.90    -3.966775859425253E+00     3.059428431709742E-03     1.937235327728186E-01
 -1.30    -0.80    -3.875006365881088E+00     2.955772170667514E-03     1.878152377768040E-01
 -1.30    -0.70    -3.783034040934436E+00     2.854399067606690E-03     1.820238702493676E-01
 -1.30    -0.60    -3.690781910509670E+00     2.755385785311237E-03     1.763474528007641E-01
 -1.30    -0.50    -3.598163410940352E+00     2.658803336959978E-03     1.707833616323333E-01
 -1.30    -0.40    -3.505084471580772E+00     2.564723666281784E-03     1.653284155448973E-01
 -1.30    -0.30    -3.411447955382882E+00     2.473212816165715E-03     1.599786742984893E-01
 -1.30    -0.20    -3.317161936349041E+00     2.384329664865882E-03     1.547295163647079E-01
 -1.30    -0.10    -3.222150681441178E+00     2.298126512298474E-03     1.495757730369233E-01
 -1.30     0.00    -3.126367302798946E+00     2.214636034938307E-03     1.445114909675994E-01
 -1.30     0.10    -3.029804830652921E+00     2.133872688336879E-03     1.395304229589104E-01
 -1.30     0.20    -2.932500285851738E+00     2.055818639748754E-03     1.346259843570948E-01
 -1.30     0.30    -2.834528319374846E+00     1.980420701973585E-03     1.297913817038018E-01
 -1.30     0.40    -2.735981020164035E+00     1.907590063643877E-03     1.250199234623185E-01
 -1.30     0.50    -2.636933670071143E+00     1.837205562738696E-03     1.203049902547622E-01
 -1.30     0.60    -2.537403399090545E+00     1.769131225356695E-03     1.156400978144581E-01
 -1.30     0.70    -2.437305762835979E+00     1.703248833196921E-03     1.110189074480482E-01
 -1.30     0.80    -2.336415806647114E+00     1.639495363430763E-03     1.064350278563289E-01
 -1.30     0.90    -2.234337287707628E+00     1.577928090050569E-03     1.018821153312407E-01
 -1.30     1.00    -2.130480949412611E+00     1.518801585953167E-03     9.735384471726280E-02
 -1.30     1.10    -2.024052976342296E+00     1.462668558945441E-03     9.284431687865949E-02
 -1.30     1.20    -1.914057091199316E+00     1.410500921967437E-03     8.834857371435749E-02
 -1.30     1.30    -1.799319343045207E+00     1.363750801341979E-03     8.386325725962579E-02
 -1.30     1.40    -1.678543576659563E+00     1.326368195558903E-03     7.938834082389649E-02
 -1.30     1.50    -1.550410695433886E+00     1.298683066313585E-03     7.492839534047546E-02
 -1.30     1.60    -1.413727261491005E+00     1.287822409118492E-03     7.049422320329196E-02
 -1.30     1.70    -1.267616196963806E+00     1.301115341127604E-03     6.610433376009361E-02
 -1.30     1.80    -1.111700107908271E+00     1.347199429237683E-03     6.178789716140164E-02
 -1.30     1.90    -9.461465431146893E-01     1.438530582874506E-03     5.758666335794894E-02
 -1.30     2.00    -7.718129492084084E-01     1.590256637256510E-03     5.352778756793053E-02
 -1.20   -12.60    -1.457004344362123E+01     2.037373161093726E-02     1.291973443228658E+00
 -1.20   -12.50    -1.456890391734680E+01     2.037373161093726E-02     1.291576701858191E+00
 -1.20   -12.40    -1.456747357716779E+01     2.037373161093726E-02     1.291179960487725E+00
 -1.20   -12.30    -1.456567955813463E+01     2.037373161093726E-02     1.290783219117259E+00
 -1.20   -12.20    -1.456343150880938E+01     2.037373161093726E-02     1.290386477746792E+00
 -1.20   -12.10    -1.456061782885399E+01     2.037373161093726E-02     1.289989736376326E+00
 -1.20   -12.00    -1.455710134048180E+01     2.037373161093726E-02     1.289592995005860E+00
 -1.20   -11.90    -1.451099862274431E+01     2.032288273448682E-02     1.284659622801437E+00
 -1.20   -11.80    -1.441166137415686E+01     2.020763705417581E-02     1.273916162912660E+00
 -1.20   -11.70    -1.431233472386014E+01     2.009176285086211E-02     1.263172592588544E+00
 -1.20   -11.60    -1.421301132184730E+01     1.997520252184206E-02     1.252452147257318E+00
 -1.20   -11.50    -1.411370326254679E+01     1.985829336450861E-02     1.241721552352423E+00
 -1.20   -11.40    -1.401440085605384E+01     1.974055957801336E-02     1.231007958933516E+00
 -1.20   -11.30    -1.391511192097517E+01     1.962249624331227E-02     1.220291228581130E+00
 -1.20   -11.20    -1.381583044349003E+01     1.950363225230453E-02     1.209587381543617E+00
 -1.20   -11.10    -1.371656212735830E+01     1.938437268760838E-02     1.198882960482071E+00
 -1.20   -11.00    -1.361730259717022E+01     1.926440488262719E-02     1.188189827243591E+00
 -1.20   -10.90    -1.351805505280723E+01     1.914393678071811E-02     1.177500195453606E+00
 -1.20   -10.80    -1.341881811766958E+01     1.902300710971859E-02     1.166819604487913E+00
 -1.20   -10.70    -1.331959259666960E+01     1.890138110935979E-02     1.156145624774972E+00
 -1.20   -10.60    -1.322037947683858E+01     1.877910402752144E-02     1.145475512340292E+00
 -1.20   -10.50    -1.312117771767679E+01     1.865635919698547E-02     1.134814781816967E+00
 -1.20   -10.40    -1.302198836631236E+01     1.853301110657680E-02     1.124160965784319E+00
 -1.20   -10.30    -1.292281185144305E+01     1.840902195926894E-02     1.113513634290634E+00
 -1.20   -10.20    -1.282364761682473E+01     1.828448825898456E-02     1.102875114094171E+00
 -1.20   -10.10    -1.272449682002036E+01     1.815929691775935E-02     1.092243531451841E+00
 -1.20   -10.00    -1.262535942033409E+01     1.803356801882073E-02     1.081620573179993E+00
 -1.20    -9.90    -1.252623583763194E+01     1.790723182163105E-02     1.071005228118704E+00
 -1.20    -9.80    -1.242712657830695E+01     1.778025359844689E-02     1.060397607204249E+00
 -1.20    -9.70    -1.232803167886804E+01     1.765269362789499E-02     1.049799237478627E+00
 -1.20    -9.60    -1.222895151568576E+01     1.752452819862004E-02     1.039209776239984E+00
 -1.20    -9.50    -1.212988644629566E+01     1.739575011195851E-02     1.028629274237755E+00
 -1.20    -9.40    -1.203083684952722E+01     1.726637089368937E-02     1.018058608580608E+00
 -1.20    -9.30    -1.193180345795621E+01     1.713637442609262E-02     1.007497121614622E+00
 -1.20    -9.20    -1.183278651746585E+01     1.700574802800495E-02     9.969445022775959E-01
 -1.20    -9.10    -1.173378625019634E+01     1.687450841362969E-02     9.864021854709684E-01
 -1.20    -9.00    -1.163480313621647E+01     1.674263387983412E-02     9.758703074286006E-01
 -1.20    -8.90    -1.153583787047198E+01     1.661015116304189E-02     9.653489927461770E-01
 -1.20    -8.80    -1.143689104831092E+01     1.647704023591383E-02     9.548385370559842E-01
 -1.20    -8.70    -1.133796269025306E+01     1.634329784406358E-02     9.443391665011470E-01
 -1.20    -8.60    -1.123905358652720E+01     1.620893112923701E-02     9.338510406239724E-01
 -1.20    -8.50    -1.114016420289041E+01     1.607392405866217E-02     9.233745656386209E-01
 -1.20    -8.40    -1.104129513644668E+01     1.593830282297219E-02     9.129103942097053E-01
 -1.20    -8.30    -1.094244704393225E+01     1.580202857592483E-02     9.024581499716076E-01
 -1.20    -8.20    -1.084362054231572E+01     1.566511430923272E-02     8.920181665425219E-01
 -1.20    -8.10    -1.074481620112025E+01     1.552758030448992E-02     8.815914947173547E-01
 -1.20    -8.00    -1.064603463453014E+01     1.538940165729390E-02     8.711783439028401E-01
 -1.20    -7.90    -1.054727674118519E+01     1.525057395657601E-02     8.607786518275335E-01
 -1.20    -7.80    -1.044854313254220E+01     1.511110004822067E-02     8.503928403026844E-01
 -1.20    -7.70    -1.034983442610470E+01     1.497099310898951E-02     8.400218728429019E-01
 -1.20    -7.60    -1.025115147158244E+01     1.483024617427843E-02     8.296655658906220E-01
 -1.20    -7.50    -1.015249516263903E+01     1.468883497872488E-02     8.193238728974783E-01
 -1.20    -7.40    -1.005386650471481E+01     1.454678844684840E-02     8.089981820366074E-01
 -1.20    -7.30    -9.955266209664018E+00     1.440410553038944E-02     7.986888595804398E-01
 -1.20    -7.20    -9.856695281025505E+00     1.426076407340523E-02     7.883958956218069E-01
 -1.20    -7.10    -9.758154703801797E+00     1.411676842585985E-02     7.781196284207037E-01
 -1.20    -7.00    -9.659645452651143E+00     1.397213453102963E-02     7.678610717195200E-01
 -1.20    -6.90    -9.561168836831609E+00     1.382684648829326E-02     7.576204215286371E-01
 -1.20    -6.80    -9.462725851796188E+00     1.368091766987662E-02     7.473982907136867E-01
 -1.20    -6.70    -9.364317628149864E+00     1.353433988689087E-02     7.371951904333184E-01
 -1.20    -6.60    -9.265945457584385E+00     1.338710783100404E-02     7.270116400290385E-01
 -1.20    -6.50    -9.167610673787820E+00     1.323923471057266E-02     7.168483276934730E-01
 -1.20    -6.40    -9.069315008512097E+00     1.309070839180009E-02     7.067054447524964E-01
 -1.20    -6.30    -8.971059541174558E+00     1.294154131287881E-02     6.965840699260186E-01
 -1.20    -6.20    -8.872845839140089E+00     1.279172580882966E-02     6.864844873259979E-01
 -1.20    -6.10    -8.774675648278633E+00     1.264127179109342E-02     6.764076681111021E-01
 -1.20    -6.00    -8.676550631065417E+00     1.249017856287506E-02     6.663542837799646E-01
 -1.20    -5.90    -8.578472830314331E+00     1.233843877791717E-02     6.563247228686955E-01
 -1.20    -5.80    -8.480443983583221E+00     1.218606636025907E-02     6.463200827959671E-01
 -1.20    -5.70    -8.382465983151427E+00     1.203306350540031E-02     6.363411658840700E-01
 -1.20    -5.60    -8.284541094746658E+00     1.187942442047727E-02     6.263882244821256E-01
 -1.20    -5.50    -8.186671621549271E+00     1.172515688740709E-02     6.164624936302738E-01
 -1.20    -5.40    -8.088859903485828E+00     1.157026820118682E-02     6.065647745713102E-01
 -1.20    -5.30    -7.991108536849288E+00     1.141475594273449E-02     5.966962679644428E-01
 -1.20    -5.20    -7.893420222137092E+00     1.125862877529690E-02     5.868574401509197E-01
 -1.20    -5.10    -7.795797674949469E+00     1.110188832613066E-02     5.770491447719143E-01
 -1.20    -5.00    -7.698243996918652E+00     1.094454572915098E-02     5.672730285126858E-01
 -1.20    -4.90    -7.600762468025122E+00     1.078659714949863E-02     5.575297766872637E-01
 -1.20    -4.80    -7.503356458340007E+00     1.062806047436698E-02     5.478206363745262E-01
 -1.20    -4.70    -7.406029351288204E+00     1.046893193584478E-02     5.381463631660092E-01
 -1.20    -4.60    -7.308785165307606E+00     1.030922545112284E-02     5.285085739168893E-01
 -1.20    -4.50    -7.211627795658671E+00     1.014895467054769E-02     5.189084257188107E-01
 -1.20    -4.40    -7.114561707515385E+00     9.988117375187181E-03     5.093469583514464E-01
